ID,날짜,시간,내용,리트윗 수,좋아요 수,링크
realDonaldTrump,2019-12-19,15:37:19S,Thank you Anne!,57674,12004,https://twitter.com/realDonaldTrump/status/1207686380626857984
realDonaldTrump,2019-12-19,15:33:19S,Our great Congressman Gohmert is a TRUE patriot fighting back against people that must hate our Country!,49883,14492,https://twitter.com/realDonaldTrump/status/1207685345225129985
realDonaldTrump,2019-12-19,14:11:19S,This is what the Dems are dealing with. Does anyone think this is good for the USA!,69006,18771,https://twitter.com/realDonaldTrump/status/1207664706837733376
realDonaldTrump,2019-12-19,14:10:19S,"I got Impeached last night without one Republican vote being cast with the Do Nothing Dems on their continuation of the greatest Witch Hunt in American history. Now the Do Nothing Party want to Do Nothing with the Articles & not deliver them to the Senate, but it’s Senate’s call!",136442,28209,https://twitter.com/realDonaldTrump/status/1207664621336825856
realDonaldTrump,2019-12-19,13:30:19S,PRESIDENTIAL HARASSMENT!,192316,37734,https://twitter.com/realDonaldTrump/status/1207654525215150081
realDonaldTrump,2019-12-19,13:22:19S,"“The Senate shall set the time and place of the trial.” If the Do Nothing Democrats decide, in their great wisdom, not to show up, they would lose by Default!",105901,22771,https://twitter.com/realDonaldTrump/status/1207652447474335746
realDonaldTrump,2019-12-19,12:31:19S,100% Republican Vote. That’s what people are talking about. The Republicans are united like never before!,199990,32860,https://twitter.com/realDonaldTrump/status/1207639703538851840
realDonaldTrump,2019-12-19,03:49:19S,,444025,118690,https://twitter.com/realDonaldTrump/status/1207508280207011841
realDonaldTrump,2019-12-18,22:58:18S,THANK YOU! #KAG,98812,21868,https://twitter.com/realDonaldTrump/status/1207434958588932096
realDonaldTrump,2019-12-18,22:56:18S,"Thank you Michigan, I am on my way. See everybody soon! #KAG",99051,19971,https://twitter.com/realDonaldTrump/status/1207434514433069057
realDonaldTrump,2019-12-18,17:44:18S,"SUCH ATROCIOUS LIES BY THE RADICAL LEFT, DO NOTHING DEMOCRATS. THIS IS AN ASSAULT ON AMERICA, AND AN ASSAULT ON THE REPUBLICAN PARTY!!!!",226898,48797,https://twitter.com/realDonaldTrump/status/1207355923573989376
realDonaldTrump,2019-12-18,16:38:18S,"....won’t convict and remove the President - Then the House should not be Impeaching the President in the first place. If this is the new standard, every President from here on out is impeachable.” Andy McCarthy @FoxNews So well stated. Thank you!",62980,14686,https://twitter.com/realDonaldTrump/status/1207339288406503426
realDonaldTrump,2019-12-18,16:38:18S,"In the end here, nothing happened. We don’t approach anything like the egregious conduct that should be necessary before a President should be removed from office. I believe that a President can’t be removed from office if there is no reasonable possibility that the Senate..",86332,18731,https://twitter.com/realDonaldTrump/status/1207339280504414212
realDonaldTrump,2019-12-18,16:14:18S,"“The evidence has to be overwhelming, and it is not. It’s not even close.” Ken Starr, Former Independent Counsel",102450,22084,https://twitter.com/realDonaldTrump/status/1207333331777605635
realDonaldTrump,2019-12-18,15:49:18S,Will go down in history as worst Speaker. Already thrown out once!,60409,15196,https://twitter.com/realDonaldTrump/status/1207327108508377088
realDonaldTrump,2019-12-18,15:42:18S,Thank you!,82344,20148,https://twitter.com/realDonaldTrump/status/1207325357310955522
realDonaldTrump,2019-12-18,15:33:18S,"“Impeachment is a terrible idea for the Country. The more people learn about impeachment, the less people want impeachment.” @TuckerCarlson",63533,13190,https://twitter.com/realDonaldTrump/status/1207323104898404360
realDonaldTrump,2019-12-18,15:11:18S,"“This is all about convicting a President based on innuendo, not on the facts. Even the Ukrainian President said there was no pressure!” @RepMarkMeadows",58210,13618,https://twitter.com/realDonaldTrump/status/1207317586637021185
realDonaldTrump,2019-12-18,13:54:18S,Thank you!,72943,15079,https://twitter.com/realDonaldTrump/status/1207298128941961216
realDonaldTrump,2019-12-18,13:33:18S,Sean P is a much stronger candidate!,22106,5235,https://twitter.com/realDonaldTrump/status/1207292709230325760
realDonaldTrump,2019-12-18,13:27:18S,Sean is a great patriot and will do a fantastic job. Has my total and complete endorsement!,28925,7732,https://twitter.com/realDonaldTrump/status/1207291285683367936
realDonaldTrump,2019-12-18,13:18:18S,"....out, and he’s been amazing at it. The Democrsts have no message, they have no hope for 2020.” @RepDougCollins @foxandfriends Thank you Doug!",47560,10621,https://twitter.com/realDonaldTrump/status/1207289048240312322
realDonaldTrump,2019-12-18,13:18:18S,"....had, while the Democrats are just looking out for elections. This President should just continue to fight like he’s always fought, for himself & for this Country. Continue to put forth policies like prescription drugs & trade policies. That’s what makes this President stand..",42938,9531,https://twitter.com/realDonaldTrump/status/1207289046482870272
realDonaldTrump,2019-12-18,13:18:18S,"....said, “I’m going to clean up Washington, I’m going to help people.” He gave big tax cuts, he’s made our military strong. They’re mad at him because he actually did what he said he was going to do. History will record we’re experiencing some of the best times we’ve ever.....",31209,7492,https://twitter.com/realDonaldTrump/status/1207289043983056896
realDonaldTrump,2019-12-18,13:18:18S,"“It’s sad. Here’s a gentleman who came to the White House and all they had was never to let him have an easy breath. All they wanted to do is impeach him. They started the day after he was elected, even the day after he was sworn in. But this President came to Washington and....",79158,18035,https://twitter.com/realDonaldTrump/status/1207289040182988801
realDonaldTrump,2019-12-18,12:47:18S,"“They just wanted to get at the President. They had no intention of having a proper investigation. They couldn’t find any crimes so they did a vague abuse of power and abuse of Congress, which every administration from the beginning has done.” @RepDougCollins @foxandfriends",60026,14173,https://twitter.com/realDonaldTrump/status/1207281232259760128
realDonaldTrump,2019-12-18,12:34:18S,"Can you believe that I will be impeached today by the Radical Left, Do Nothing Democrats, AND I DID NOTHING WRONG! A terrible Thing. Read the Transcripts. This should never happen to another President again. Say a PRAYER!",235705,52214,https://twitter.com/realDonaldTrump/status/1207277859519238154
realDonaldTrump,2019-12-18,12:11:18S,.@foxandfriends “My hope is that impeachment will never become this trivial again.” @kilmeade Well said Brian!,45416,9623,https://twitter.com/realDonaldTrump/status/1207272207799463936
realDonaldTrump,2019-12-18,04:17:18S,.@marcthiessen “Voters say the Democrats are trying to take away their votes. Pelosi was right the first time. Impeachment has backfired thoroughly on the Democrats. How can you Impeach the President for going to the courts?”,51733,12390,https://twitter.com/realDonaldTrump/status/1207152841854509057
realDonaldTrump,2019-12-18,04:10:18S,"....They want to Impeach me (I’m not worried!), and yet they were all breaking the law in so many ways. How can they do that and yet impeach a very successful (Economy Plus) President of the United States, who has done nothing wrong? These people are Crazy!",67743,17282,https://twitter.com/realDonaldTrump/status/1207151167173775360
realDonaldTrump,2019-12-18,04:10:18S,"So, if Comey & the top people in the FBI were dirty cops and cheated on the FISA Court, wouldn’t all of these phony cases have to be overturned or dismissed? They went after me with the Fake Dossier, paid for by Crooked Hillary & the DNC, which they illegally presented to FISA...",86798,24039,https://twitter.com/realDonaldTrump/status/1207151165894471680
realDonaldTrump,2019-12-18,03:54:18S,"Good marks and reviews on the letter I sent to Pelosi today. She is the worst! No wonder with people like her and Cryin’ Chuck Schumer, D.C. has been such a mess for so long - and that includes the previous administration who (and now we know for sure) SPIED on my campaign.",115934,27531,https://twitter.com/realDonaldTrump/status/1207147066075549697
realDonaldTrump,2019-12-17,23:48:17S,"Democrat “leadership,” despite their denials, are putting tremendous pressure on their members to vote yes on this ridiculous Impeachment. If they vote yes, it will be much easier for Republicans to win in 2020!",86560,20654,https://twitter.com/realDonaldTrump/status/1207085185579261952
realDonaldTrump,2019-12-17,23:14:17S,"Wow! “In a stunning rebuke of the FBI, the FISA court severly chastised the FBI for the FISA abuses brought to light in the recent Inspector General’s Report. There were at least 17 significant errors.” @FoxNews Statement by the Court was long and tough. Means my case was a SCAM!",93747,25986,https://twitter.com/realDonaldTrump/status/1207076582629761024
realDonaldTrump,2019-12-17,21:52:17S,,106728,24087,https://twitter.com/realDonaldTrump/status/1207055996687921152
realDonaldTrump,2019-12-17,21:44:17S,Senator Dan Sullivan is doing a great job for the people of Alaska while supporting our #MAGA Agenda. He fights hard everyday to support our Veterans and the Military. Dan is Strong on the #2A and is 100% pro-jobs. I give Dan Sullivan my Complete and Total Endorsement!,47111,11598,https://twitter.com/realDonaldTrump/status/1207053956142292994
realDonaldTrump,2019-12-17,21:20:17S,".@Buddy_Carter is a BUSINESSMAN first. He takes care of our Vets and Troops and is leading the fight to SLASH drug prices! Buddy's 100% pro-Wall &amp; 100% pro-jobs. He will KEEP AMERICA GREAT and has my total, Strong Endorsement!",36860,9363,https://twitter.com/realDonaldTrump/status/1207047981037477890
realDonaldTrump,2019-12-17,21:19:17S,"Congressman @Denver4VA Riggleman is a true CONSERVATIVE leader who has done a great job for Virginia and will support our #MAGA Agenda. He defends our right to bear arms, protect our Borders &amp; help small businesses. Denver has my Total Endorsement!",33285,8811,https://twitter.com/realDonaldTrump/status/1207047767987757058
realDonaldTrump,2019-12-17,21:17:17S,"Congressman @MarkwayneMullin is a big time #MAGA supporter! Markwayne has fought hard for Oklahoma Veterans and Military, he loves our Farmers and he’s Strong on Border Security. I give Markwayne my Complete and Total Endorsement!",30737,8076,https://twitter.com/realDonaldTrump/status/1207047247734681601
realDonaldTrump,2019-12-17,21:14:17S,Congresswoman Kay @GrangerCampaign has worked hard for Texas and been a strong supporter of our #MAGA Agenda. She’s strong on #2A and Securing our Border and is 100% pro-life. Kay has my Complete and Total Endorsement!,33507,8946,https://twitter.com/realDonaldTrump/status/1207046521440686080
realDonaldTrump,2019-12-17,19:09:17S,We support @JeanineAnez in Bolivia as she works to ensure a peaceful democratic transition through free elections. We denounce the ongoing violence and those that provoke it both in Bolivia and from afar. The U.S. stands with the people of the region for peace and democracy!,65376,15047,https://twitter.com/realDonaldTrump/status/1207014890734534659
realDonaldTrump,2019-12-17,15:14:17S,"....chance, they’ve had their kangaroo court, they’ve had their circus for weeks and months. There just isn’t anything there and there’s no way I’m voting for Impeachment for somebody who hasn’t committed any impeachable offenses.” @IngrahamAngle",44231,11461,https://twitter.com/realDonaldTrump/status/1206955788880756736
realDonaldTrump,2019-12-17,15:14:17S,"Senator Josh Hawley (R-Mo) “They (the Dems) don’t have anything. This whole thing is a joke, and it’s time to get the President exonerated. The House has no evidence of any impeachable offense. There’s nothing there, and they didn’t even charge a crime. They’ve had their.....",62364,16419,https://twitter.com/realDonaldTrump/status/1206955787953807360
